Ano,Cor,Nº Questão,Gabarito,Sigla da Área,Área,Língua,Habilidade,Item Abandonado,Motivo Abandono,Item Adaptado,Parâmetro A,Parâmetro B,Parâmetro C,Itens,Provas,Versão Digital
2014,Azul,63,E,CN,Linguagens e Códigos,,9,0,,,1.67259,1.62363,0.19088,24554,199,
2014,Azul,64,C,CN,Linguagens e Códigos,,17,0,,,2.93715,2.10244,0.21248,25634,199,
2014,Azul,65,A,CN,Linguagens e Códigos,,24,0,,,5.05216,2.36697,0.15184,18244,199,
2014,Azul,66,B,CN,Linguagens e Códigos,,23,0,,,1.54605,2.25004,0.12623,26808,199,
2014,Azul,67,A,CN,Linguagens e Códigos,,3,0,,,3.24091,1.75351,0.17556,16800,199,
2014,Azul,68,E,CN,Linguagens e Códigos,,19,0,,,2.63315,1.25817,0.07409,30872,199,
2014,Azul,69,E,CN,Linguagens e Códigos,,11,0,,,3.32615,0.55299,0.28814,61174,199,
2014,Azul,70,D,CN,Linguagens e Códigos,,27,0,,,3.29792,2.22099,0.12511,66279,199,
2014,Azul,71,E,CN,Linguagens e Códigos,,12,0,,,0.82663,1.06465,0.00558,48313,199,
2014,Azul,72,A,CN,Linguagens e Códigos,,21,0,,,1.16337,1.38241,0.12073,16671,199,
2014,Azul,73,D,CN,Linguagens e Códigos,,16,0,,,2.74071,1.53304,0.14775,23205,199,
2014,Azul,74,D,CN,Linguagens e Códigos,,13,0,,,1.32244,1.48152,0.11328,8319,199,
2014,Azul,75,B,CN,Linguagens e Códigos,,15,0,,,2.58594,0.84758,0.25747,41012,199,
2014,Azul,76,C,CN,Linguagens e Códigos,,22,0,,,1.03867,312.0,0.11225,33083,199,
2014,Azul,77,B,CN,Linguagens e Códigos,,24,0,,,1.87352,1.97033,0.19883,44477,199,
2014,Azul,78,D,CN,Linguagens e Códigos,,25,0,,,0.9927,0.87414,0.04118,59726,199,
2014,Azul,79,B,CN,Linguagens e Códigos,,18,0,,,2.47553,1.19448,0.12259,41247,199,
2014,Azul,80,E,CN,Linguagens e Códigos,,19,0,,,1.36108,0.57513,0.07569,48301,199,
2014,Azul,81,B,CN,Linguagens e Códigos,,29,0,,,1.9749,0.9016,0.18224,43414,199,
2014,Azul,82,A,CN,Linguagens e Códigos,,20,0,,,2.17605,2.26688,0.10775,37971,199,
2014,Azul,83,B,CN,Linguagens e Códigos,,17,0,,,4.02643,1.07065,0.15747,43785,199,
2014,Azul,84,E,CN,Linguagens e Códigos,,1,0,,,1.01975,1.85878,0.11171,48937,199,
2014,Azul,85,D,CN,Linguagens e Códigos,,11,0,,,1.17129,-0.05127,0.21062,37051,199,
2014,Azul,86,E,CN,Linguagens e Códigos,,24,0,,,1.83463,0.90174,0.25055,10677,199,
2014,Azul,87,A,CN,Linguagens e Códigos,,1,0,,,1.47164,0.80341,0.20215,24555,199,
2014,Azul,88,C,CN,Linguagens e Códigos,,25,0,,,2.44256,1.77915,0.1836,48929,199,
2014,Azul,89,D,CN,Linguagens e Códigos,,2,0,,,3.73585,1.3958,0.10898,29232,199,
2014,Azul,90,C,CN,Linguagens e Códigos,,7,0,,,1.44239,1.10564,0.19345,44603,199,
2014,Azul,91,A,LC,Linguagens e Códigos,Inglês,5,0,,,3.22809,1.10415,0.12403,60885,205,
2014,Azul,91,D,LC,Linguagens e Códigos,Espanhol,7,0,,,1.6705,0.52911,0.16379,11723,205,
2014,Azul,92,A,LC,Linguagens e Códigos,Espanhol,6,0,,,3.08957,1.36638,0.12934,53032,205,
2014,Azul,92,C,LC,Linguagens e Códigos,Inglês,7,0,,,3.32775,1.00642,0.16626,59916,205,
2014,Azul,93,A,LC,Linguagens e Códigos,Espanhol,7,0,,,1161.0,1549.0,177.0,11509,205,
2014,Azul,93,A,LC,Linguagens e Códigos,Inglês,6,0,,,3806.0,1106.0,106.0,7352,205,
2014,Azul,94,C,LC,Linguagens e Códigos,Inglês,6,0,,,3.1575,0.49268,0.18559,27522,205,
2014,Azul,94,E,LC,Linguagens e Códigos,Espanhol,5,0,,,3177.0,1007.0,91.0,11907,205,
2014,Azul,95,C,LC,Linguagens e Códigos,Espanhol,6,0,,,2.65452,0.67722,0.16993,61028,205,
2014,Azul,95,D,LC,Linguagens e Códigos,Inglês,8,0,,,4.90261,0.82038,0.2478,60784,205,
2014,Azul,96,B,LC,Linguagens e Códigos,,22,0,,,2.38122,0.33432,0.30677,60745,205,
2014,Azul,97,E,LC,Linguagens e Códigos,,11,0,,,1123.0,0.25,179.0,12273,205,
2014,Azul,98,B,LC,Linguagens e Códigos,,10,0,,,2.03786,0.03099,0.17159,32467,205,
2014,Azul,99,C,LC,Linguagens e Códigos,,15,0,,,2.01631,0.18152,0.20755,24381,205,
2014,Azul,100,D,LC,Linguagens e Códigos,,1,0,,,2.08904,1.4535,0.15613,17417,205,
2014,Azul,101,A,LC,Linguagens e Códigos,,18,0,,,2.66276,0.44317,0.19913,16803,205,
2014,Azul,102,D,LC,Linguagens e Códigos,,13,0,,,1.74545,0.73092,0.09495,61293,205,
2014,Azul,103,D,LC,Linguagens e Códigos,,4,0,,,3.47426,0.75167,0.15511,62384,205,
2014,Azul,104,D,LC,Linguagens e Códigos,,27,0,,,3.98193,0.04376,0.19943,31784,205,
2014,Azul,105,C,LC,Linguagens e Códigos,,2,0,,,2.19831,-0.14068,0.02494,59816,205,
2014,Azul,106,B,LC,Linguagens e Códigos,,26,0,,,2.99478,1.22235,0.18701,16998,205,
2014,Azul,107,B,LC,Linguagens e Códigos,,29,0,,,2.72071,-0.25522,0.16077,39161,205,
2014,Azul,108,C,LC,Linguagens e Códigos,,16,0,,,3.12727,1.37122,0.10684,40198,205,
2014,Azul,109,B,LC,Linguagens e Códigos,,16,0,,,1.76294,0.93064,0.20396,17221,205,
2014,Azul,110,E,LC,Linguagens e Códigos,,19,0,,,3.27531,1.76311,0.15025,61634,205,
2014,Azul,111,D,LC,Linguagens e Códigos,,27,0,,,1.33878,-0.30209,0.18685,23970,205,
2014,Azul,112,B,LC,Linguagens e Códigos,,28,0,,,0.6499,2.63502,0.0311,60030,205,
2014,Azul,113,C,LC,Linguagens e Códigos,,17,0,,,2.78271,0.91699,0.11184,25160,205,
2014,Azul,114,A,LC,Linguagens e Códigos,,24,0,,,2.17872,-0.0611,0.07526,59834,205,
2014,Azul,115,B,LC,Linguagens e Códigos,,21,0,,,2.88632,0.33577,0.14663,60908,205,
2014,Azul,116,D,LC,Linguagens e Códigos,,30,0,,,2.32016,0.60535,0.15718,43799,205,
2014,Azul,117,E,LC,Linguagens e Códigos,,29,0,,,3.80183,0.58005,0.18152,43584,205,
2014,Azul,118,B,LC,Linguagens e Códigos,,25,0,,,2.70478,0.57347,0.13384,55334,205,
2014,Azul,119,D,LC,Linguagens e Códigos,,15,0,,,2.20141,2.37224,0.1478,17316,205,
2014,Azul,120,C,LC,Linguagens e Códigos,,1,0,,,1.49078,0.07416,0.08396,62129,205,
2014,Azul,121,D,LC,Linguagens e Códigos,,3,0,,,1.93365,1.44407,0.18091,54901,205,
2014,Azul,122,A,LC,Linguagens e Códigos,,12,0,,,1.91305,1.80463,0.15861,27450,205,
2014,Azul,123,C,LC,Linguagens e Códigos,,14,0,,,1243.0,-0.53194,0.0183,24253,205,
2014,Azul,124,A,LC,Linguagens e Códigos,,17,0,,,0.30081,4.17509,0.20994,25951,205,
2014,Azul,125,E,LC,Linguagens e Códigos,,23,0,,,3.3142,0.66591,0.15685,62744,205,
2014,Azul,126,B,LC,Linguagens e Códigos,,13,1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,,39467,205,
2014,Azul,127,E,LC,Linguagens e Códigos,,22,0,,,3.83603,0.59625,0.15047,30307,205,
2014,Azul,128,C,LC,Linguagens e Códigos,,24,0,,,1.5,2151.0,167.0,7100,205,
2014,Azul,129,C,LC,Linguagens e Códigos,,20,0,,,1.74939,-0.3163,0.02892,47920,205,
2014,Azul,130,B,LC,Linguagens e Códigos,,28,0,,,1.83497,0.67432,0.15189,61460,205,
2014,Azul,131,C,LC,Linguagens e Códigos,,4,0,,,2.36775,0.57178,0.12678,62056,205,
2014,Azul,132,C,LC,Linguagens e Códigos,,22,0,,,1.04729,4.01866,0.17462,67292,205,
2014,Azul,133,D,LC,Linguagens e Códigos,,9,0,,,2.77516,1.3356,0.1154,38314,205,
2014,Azul,134,A,LC,Linguagens e Códigos,,20,0,,,2.70304,1.12922,0.1968,59566,205,
2014,Azul,135,B,LC,Linguagens e Códigos,,21,0,,,1.86592,-0.2908,0.06189,55917,205,
2014,Azul,136,E,MT,Linguagens e Códigos,,25,0,,,1.50301,1.15845,0.0992,33182,209,
2014,Azul,137,C,MT,Linguagens e Códigos,,24,0,,,1.87001,2.45188,0.18403,54440,209,
2014,Azul,138,B,MT,Linguagens e Códigos,,26,0,,,1.96518,0.66623,0.20892,63435,209,
2014,Azul,139,D,MT,Linguagens e Códigos,,16,0,,,2.36469,2376.0,0.0966,61364,209,
2014,Azul,140,C,MT,Linguagens e Códigos,,18,0,,,1.58133,2.1276,0.12547,49881,209,
2014,Azul,141,D,MT,Linguagens e Códigos,,29,0,,,1.6867,1.70676,0.16663,50141,209,
2014,Azul,142,A,MT,Linguagens e Códigos,,8,0,,,2.15467,2.05479,0.15025,23880,209,
2014,Azul,143,D,MT,Linguagens e Códigos,,20,0,,,1.98404,2.2941,0.12322,17535,209,
2014,Azul,144,E,MT,Linguagens e Códigos,,7,0,,,0.78827,0.57549,0.02944,42818,209,
2014,Azul,145,A,MT,Linguagens e Códigos,,23,0,,,2.13099,1.96098,0.11968,59806,209,
2014,Azul,146,E,MT,Linguagens e Códigos,,2,0,,,0.91539,3.76906,0.14461,49822,209,
2014,Azul,147,A,MT,Linguagens e Códigos,,8,0,,,0.15248,11.43966,0.21171,15302,209,
2014,Azul,148,D,MT,Linguagens e Códigos,,19,0,,,1.69037,3.30438,0.12863,39758,209,
2014,Azul,149,B,MT,Linguagens e Códigos,,4,0,,,1.78611,1.16553,0.41758,40131,209,
2014,Azul,150,E,MT,Linguagens e Códigos,,9,0,,,2.12088,1.70598,0.13132,14187,209,
2014,Azul,151,D,MT,Linguagens e Códigos,,18,0,,,1.61207,2.24783,0.13861,48681,209,
2014,Azul,152,B,MT,Linguagens e Códigos,,18,0,,,1.97988,1.52355,0.15177,46713,209,
2014,Azul,153,B,MT,Linguagens e Códigos,,25,0,,,1.83986,2.34426,0.21054,49989,209,
2014,Azul,154,D,MT,Linguagens e Códigos,,17,0,,,1.05986,-0.36006,0.09786,63438,209,
2014,Azul,155,A,MT,Linguagens e Códigos,,30,0,,,2.16526,1.53309,0.1566,61793,209,
2014,Azul,156,E,MT,Linguagens e Códigos,,11,0,,,3.07069,1.76537,0.05082,33369,209,
2014,Azul,157,A,MT,Linguagens e Códigos,,29,0,,,2.19845,2.03551,0.22723,25246,209,
2014,Azul,158,E,MT,Linguagens e Códigos,,28,0,,,1.61297,2.98793,0.21584,12340,209,
2014,Azul,159,C,MT,Linguagens e Códigos,,13,1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,,29767,209,
2014,Azul,160,C,MT,Linguagens e Códigos,,6,0,,,1.37431,1.9954,0.09041,44241,209,
2014,Azul,161,B,MT,Linguagens e Códigos,,27,0,,,1319.0,2237.0,43.0,11812,209,
2014,Azul,162,C,MT,Linguagens e Códigos,,5,0,,,1.92266,2.32163,0.16323,63674,209,
2014,Azul,163,B,MT,Linguagens e Códigos,,2,0,,,0.31966,5.61338,0.08125,59581,209,
2014,Azul,164,B,MT,Linguagens e Códigos,,28,0,,,1.33909,3.71347,0.16889,30529,209,
2014,Azul,165,C,MT,Linguagens e Códigos,,13,0,,,1.98973,1.94698,0.25513,63440,209,
2014,Azul,166,C,MT,Linguagens e Códigos,,20,0,,,2.23693,1.47277,0.1419,33035,209,
2014,Azul,167,E,MT,Linguagens e Códigos,,14,0,,,2.52961,2.78945,0.05833,30877,209,
2014,Azul,168,D,MT,Linguagens e Códigos,,3,0,,,1953.0,1224.0,155.0,7389,209,
2014,Azul,169,D,MT,Linguagens e Códigos,,11,0,,,1393.0,2527.0,159.0,9475,209,
2014,Azul,170,D,MT,Linguagens e Códigos,,19,0,,,1.59248,2.00335,0.27155,17740,209,
2014,Azul,171,C,MT,Linguagens e Códigos,,3,0,,,3.22711,0.34727,0.17002,30455,209,
2014,Azul,172,C,MT,Linguagens e Códigos,,1,0,,,1.72864,-0.40621,0.19395,40768,209,
2014,Azul,173,E,MT,Linguagens e Códigos,,10,0,,,1.28222,1.73128,0.1263,41058,209,
2014,Azul,174,C,MT,Linguagens e Códigos,,18,0,,,2528.0,0.77827,0.17369,41283,209,
2014,Azul,175,A,MT,Linguagens e Códigos,,4,0,,,3.21361,2.43555,0.11686,22760,209,
2014,Azul,176,A,MT,Linguagens e Códigos,,20,0,,,1.54729,0.48664,0.03026,60671,209,
2014,Azul,177,B,MT,Linguagens e Códigos,,16,0,,,1.44554,2.04929,0.1339,26988,209,
2014,Azul,178,A,MT,Linguagens e Códigos,,14,0,,,3.2818,1.51223,0.15055,28340,209,
2014,Azul,179,B,MT,Linguagens e Códigos,,21,0,,,1.55715,1.8146,0.15858,14048,209,
2014,Azul,180,D,MT,Linguagens e Códigos,,23,0,,,1.79888,1.88929,0.15126,64117,209,
2014,Branco,1,A,CH,Linguagens e Códigos,,18,0,,,1.18532,0.01861,0.2096,25276,197,
2014,Branco,1,C,CH,Linguagens e Códigos,,,0,,,3.52651,1.65629,0.06997,40452,211,
2014,Branco,1,D,CH,Linguagens e Códigos,,,0,,,1.43,1488.0,124.0,8358,"223,228",
2014,Branco,2,D,CH,Linguagens e Códigos,,3,0,,,3.59227,0.50242,0.26104,59833,197,
2014,Branco,2,D,CH,Linguagens e Códigos,,,0,,,1.5398,1.33715,0.23106,21679,211,
2014,Branco,2,D,CH,Linguagens e Códigos,,,0,,,2.50652,2.45109,0.0732,38039,"223,228",
2014,Branco,3,A,CH,Linguagens e Códigos,,,0,,,1284.0,2492.0,176.0,6914,"223,228",
2014,Branco,3,E,CH,Linguagens e Códigos,,17,0,,,2.73114,1.10084,0.1605,63625,197,
2014,Branco,3,E,CH,Linguagens e Códigos,,,0,,,1.06746,0.11125,0.21214,26108,211,
2014,Branco,4,C,CH,Linguagens e Códigos,,18,0,,,3.15175,0.77756,0.32448,54201,197,
2014,Branco,4,C,CH,Linguagens e Códigos,,,0,,,3251.0,1681.0,222.0,6930,"223,228",
2014,Branco,4,D,CH,Linguagens e Códigos,,,0,,,2.42085,1.24225,0.18105,40122,211,
2014,Branco,5,E,CH,Linguagens e Códigos,,16,0,,,2.55238,0.46672,0.26522,67718,197,
2014,Branco,5,E,CH,Linguagens e Códigos,,,0,,,2.62949,2.24096,0.2153,40422,211,
2014,Branco,5,E,CH,Linguagens e Códigos,,,0,,,1676.0,-79.0,176.0,12363,"223,228",
2014,Branco,6,A,CH,Linguagens e Códigos,,,0,,,1.81588,0.93235,0.21274,23767,211,
2014,Branco,6,C,CH,Linguagens e Códigos,,5,0,,,1.78029,0.86701,0.2147,24323,197,
2014,Branco,6,D,CH,Linguagens e Códigos,,,0,,,941.0,2.45,301.0,7788,"223,228",
2014,Branco,7,B,CH,Linguagens e Códigos,,22,0,,,0.34104,0.60682,0.16604,44452,197,
2014,Branco,7,C,CH,Linguagens e Códigos,,,0,,,3281.0,89.0,157.0,8387,"223,228",
2014,Branco,7,E,CH,Linguagens e Códigos,,,0,,,5.12389,0.63195,0.17573,27207,211,
2014,Branco,8,B,CH,Linguagens e Códigos,,,0,,,3.05853,1.65013,0.12601,37301,"223,228",
2014,Branco,8,C,CH,Linguagens e Códigos,,11,0,,,1.72415,0.43534,13.0,49583,197,
2014,Branco,8,C,CH,Linguagens e Códigos,,,0,,,2.83449,0.56927,0.16743,15427,211,
2014,Branco,9,A,CH,Linguagens e Códigos,,,0,,,2.09415,0.14171,0.20335,41302,211,
2014,Branco,9,C,CH,Linguagens e Códigos,,4,0,,,3.64335,0.41592,0.21298,24631,197,
2014,Branco,9,D,CH,Linguagens e Códigos,,,0,,,3277.0,666.0,156.0,9350,"223,228",
2014,Branco,10,B,CH,Linguagens e Códigos,,,0,,,1.3105,0.67024,0.21238,37514,211,
2014,Branco,10,D,CH,Linguagens e Códigos,,,0,,,2.05963,1.53718,0.23572,18371,"223,228",
2014,Branco,10,E,CH,Linguagens e Códigos,,27,0,,,1.38636,0.82831,0.06684,55791,197,
2014,Branco,11,C,CH,Linguagens e Códigos,,5,0,,,2.49341,0.82321,0.18585,42142,197,
2014,Branco,11,D,CH,Linguagens e Códigos,,,0,,,1.20637,0.45917,0.21158,25447,"223,228",
2014,Branco,11,D,CH,Linguagens e Códigos,,,0,,,2.30908,1.22522,0.21938,43896,211,
2014,Branco,12,A,CH,Linguagens e Códigos,,24,0,,,2.31205,0.41073,0.18311,25454,197,
2014,Branco,12,D,CH,Linguagens e Códigos,,,0,,,0.97148,1.43748,0.27415,19190,211,
2014,Branco,12,E,CH,Linguagens e Códigos,,,0,,,926.0,1952.0,0.27,10471,"223,228",
2014,Branco,13,A,CH,Linguagens e Códigos,,23,0,,,2.10172,0.70392,0.15742,30991,197,
2014,Branco,13,D,CH,Linguagens e Códigos,,,0,,,1.96265,1.28902,0.20553,38734,211,
2014,Branco,13,D,CH,Linguagens e Códigos,,,0,,,2891.0,1878.0,98.0,8457,"223,228",
2014,Branco,14,A,CH,Linguagens e Códigos,,,0,,,1.70974,1.82026,0.1822,40388,"223,228",
2014,Branco,14,A,CH,Linguagens e Códigos,,,0,,,3.22128,1.13194,0.21537,38509,211,
2014,Branco,14,B,CH,Linguagens e Códigos,,26,0,,,0.89886,0.64478,0.23257,25354,197,
2014,Branco,15,A,CH,Linguagens e Códigos,,,0,,,1.36449,0.88196,0.24889,26169,211,
2014,Branco,15,B,CH,Linguagens e Códigos,,12,0,,,3.09471,0.52391,0.1787,24800,197,
2014,Branco,15,D,CH,Linguagens e Códigos,,,0,,,1.94033,1.74147,0.14431,11406,"223,228",
2014,Branco,16,B,CH,Linguagens e Códigos,,,0,,,2.15199,1.59572,0.21857,40275,211,
2014,Branco,16,D,CH,Linguagens e Códigos,,,0,,,1101.0,3016.0,153.0,9016,"223,228",
2014,Branco,16,E,CH,Linguagens e Códigos,,11,0,,,1.61838,2.20531,0.22184,11476,197,
2014,Branco,17,A,CH,Linguagens e Códigos,,,0,,,1.55766,1.13728,0.22359,32639,"223,228",
2014,Branco,17,A,CH,Linguagens e Códigos,,,0,,,3.08006,2.08352,0.0899,31461,211,
2014,Branco,17,B,CH,Linguagens e Códigos,,8,0,,,4.04769,1.4331,0.1523,55399,197,
2014,Branco,18,A,CH,Linguagens e Códigos,,,0,,,2655.0,2991.0,119.0,13689,"223,228",
2014,Branco,18,C,CH,Linguagens e Códigos,,9,0,,,2.85672,1.6576,0.08903,54534,197,
2014,Branco,18,C,CH,Linguagens e Códigos,,,0,,,2.16405,0.86066,0.26056,29082,211,
2014,Branco,19,A,CH,Linguagens e Códigos,,15,0,,,1.28675,1.26525,0.19317,24561,197,
2014,Branco,19,C,CH,Linguagens e Códigos,,,0,,,1.37185,1.68415,0.19811,25745,211,
2014,Branco,19,C,CH,Linguagens e Códigos,,,0,,,2159.0,892.0,226.0,7809,"223,228",
2014,Branco,20,B,CH,Linguagens e Códigos,,13,0,,,2.20052,1.38117,0.13293,67274,197,
2014,Branco,20,C,CH,Linguagens e Códigos,,,0,,,1.87011,0.38641,0.20566,39783,211,
2014,Branco,20,D,CH,Linguagens e Códigos,,,0,,,1.05,1204.0,162.0,8506,"223,228",
2014,Branco,21,D,CH,Linguagens e Códigos,,29,0,,,2.55496,1.69571,0.07739,26036,197,
2014,Branco,21,D,CH,Linguagens e Códigos,,,0,,,1.61898,0.80812,0.24024,29393,211,
2014,Branco,21,D,CH,Linguagens e Códigos,,,0,,,2769.0,13.0,0.18,8432,"223,228",
2014,Branco,22,A,CH,Linguagens e Códigos,,,0,,,1.82,1287.0,114.0,8420,"223,228",
2014,Branco,22,B,CH,Linguagens e Códigos,,21,0,,,2.65576,1.42138,0.17486,37340,197,
2014,Branco,22,C,CH,Linguagens e Códigos,,,0,,,1.04368,1.85695,0.32037,37453,211,
2014,Branco,23,A,CH,Linguagens e Códigos,,14,0,,,2.35318,1.4709,0.20182,68434,197,
2014,Branco,23,A,CH,Linguagens e Códigos,,,0,,,2.32638,1.18481,0.16999,13177,211,
2014,Branco,23,A,CH,Linguagens e Códigos,,,0,,,2369.0,19.0,151.0,8436,"223,228",
2014,Branco,24,A,CH,Linguagens e Códigos,,,0,,,1.71665,0.60579,0.19107,15270,211,
2014,Branco,24,A,CH,Linguagens e Códigos,,,0,,,1868.0,-38.0,153.0,11044,"223,228",
2014,Branco,24,E,CH,Linguagens e Códigos,,24,0,,,1.35744,1.07,0.24935,24456,197,
2014,Branco,25,A,CH,Linguagens e Códigos,,,0,,,2116.0,557.0,136.0,7611,"223,228",
2014,Branco,25,C,CH,Linguagens e Códigos,,15,0,,,1.94892,2.27327,0.12949,8831,197,
2014,Branco,25,E,CH,Linguagens e Códigos,,,0,,,0.93079,1.09878,0.24857,11495,211,
2014,Branco,26,C,CH,Linguagens e Códigos,,9,0,,,2.44388,1.16416,0.17099,25323,197,
2014,Branco,26,D,CH,Linguagens e Códigos,,,0,,,2.29739,1.15462,0.18581,26915,"223,228",
2014,Branco,26,D,CH,Linguagens e Códigos,,,0,,,3.57632,0.57871,0.18307,37528,211,
2014,Branco,27,A,CH,Linguagens e Códigos,,,0,,,2.00058,1.10964,0.20551,14527,211,
2014,Branco,27,C,CH,Linguagens e Códigos,,,0,,,2265.0,2715.0,109.0,8884,"223,228",
2014,Branco,27,E,CH,Linguagens e Códigos,,30,0,,,1.59948,2.30342,178.0,48878,197,
2014,Branco,28,C,CH,Linguagens e Códigos,,,0,,,1429.0,501.0,148.0,8443,"223,228",
2014,Branco,28,D,CH,Linguagens e Códigos,,6,0,,,2.85822,1.20972,0.1217,54668,197,
2014,Branco,28,D,CH,Linguagens e Códigos,,,0,,,1.55754,0.5465,0.19345,25234,211,
2014,Branco,29,A,CH,Linguagens e Códigos,,,0,,,2.75076,1.49681,0.15659,29336,211,
2014,Branco,29,A,CH,Linguagens e Códigos,,,0,,,2421.0,972.0,184.0,8434,"223,228",
2014,Branco,29,E,CH,Linguagens e Códigos,,19,0,,,2.0277,1.48294,0.15376,63269,197,
2014,Branco,30,B,CH,Linguagens e Códigos,,29,0,,,1.17717,3.04416,0.10704,59956,197,
2014,Branco,30,B,CH,Linguagens e Códigos,,,0,,,1414.0,424.0,171.0,10836,"223,228",
2014,Branco,30,C,CH,Linguagens e Códigos,,,0,,,2.72796,1.02893,0.14138,25331,211,
2014,Branco,31,A,CH,Linguagens e Códigos,,,0,,,1544.0,1091.0,182.0,8417,"223,228",
2014,Branco,31,B,CH,Linguagens e Códigos,,,0,,,2.43,531.0,154.0,7519,211,
2014,Branco,31,D,CH,Linguagens e Códigos,,4,0,,,0.92824,1.73009,0.1265,49310,197,
2014,Branco,32,A,CH,Linguagens e Códigos,,20,0,,,2.2357,0.85492,0.15776,46855,197,
2014,Branco,32,B,CH,Linguagens e Códigos,,,0,,,0.91089,0.46907,0.21364,23517,211,
2014,Branco,32,E,CH,Linguagens e Códigos,,,0,,,1.09,2342.0,332.0,7578,"223,228",
2014,Branco,33,B,CH,Linguagens e Códigos,,,0,,,1127.0,1985.0,307.0,6918,"223,228",
2014,Branco,33,C,CH,Linguagens e Códigos,,,0,,,2.89457,0.57248,0.20313,15433,211,
2014,Branco,33,D,CH,Linguagens e Códigos,,8,0,,,3.08701,1.4265,0.14773,67994,197,
2014,Branco,34,A,CH,Linguagens e Códigos,,,0,,,3151.0,788.0,194.0,9995,"223,228",
2014,Branco,34,C,CH,Linguagens e Códigos,,28,0,,,1.16371,1.90465,0.24597,47424,197,
2014,Branco,34,D,CH,Linguagens e Códigos,,,0,,,2.05268,1.52361,0.15865,15364,211,
2014,Branco,35,C,CH,Linguagens e Códigos,,,0,,,2.00554,0.09702,0.20928,28907,211,
2014,Branco,35,E,CH,Linguagens e Códigos,,29,0,,,1.96287,1.96008,0.12172,66895,197,
2014,Branco,35,E,CH,Linguagens e Códigos,,,0,,,1.2958,0.47601,0.20422,11605,"223,228",
2014,Branco,36,A,CH,Linguagens e Códigos,,,0,,,2.50262,1.37094,0.15267,31089,"223,228",
2014,Branco,36,D,CH,Linguagens e Códigos,,6,0,,,1.37171,1.33586,0.07794,68255,197,
2014,Branco,36,D,CH,Linguagens e Códigos,,,0,,,2.7453,0.33534,0.17591,27027,211,
2014,Branco,37,A,CH,Linguagens e Códigos,,13,0,,,1.21691,-0.05997,0.20758,38143,197,
2014,Branco,37,D,CH,Linguagens e Códigos,,,0,,,3.53327,0.97535,0.13941,37414,211,
2014,Branco,37,D,CH,Linguagens e Códigos,,,0,,,2002.0,1245.0,86.0,7562,"223,228",
2014,Branco,38,A,CH,Linguagens e Códigos,,,0,,,1191.0,2504.0,314.0,8441,211,
2014,Branco,38,C,CH,Linguagens e Códigos,,,0,,,1.63456,1.60551,0.18603,19911,"223,228",
2014,Branco,38,D,CH,Linguagens e Códigos,,27,0,,,2.60708,2.30179,0.14975,15260,197,
2014,Branco,39,A,CH,Linguagens e Códigos,,,0,,,1.02514,1.02204,0.21811,19156,211,
2014,Branco,39,B,CH,Linguagens e Códigos,,7,0,,,2.88684,0.37426,0.27551,56013,197,
2014,Branco,39,E,CH,Linguagens e Códigos,,,0,,,3334.0,0.73,152.0,12429,"223,228",
2014,Branco,40,A,CH,Linguagens e Códigos,,1,0,,,1.4864,0.78624,0.0483,63472,197,
2014,Branco,40,E,CH,Linguagens e Códigos,,,0,,,2.34111,1.25487,0.26418,24401,"223,228",
2014,Branco,40,E,CH,Linguagens e Códigos,,,0,,,4.52387,0.80442,0.17196,23963,211,
2014,Branco,41,A,CH,Linguagens e Códigos,,,0,,,2.21021,0.73208,0.20852,39165,"223,228",
2014,Branco,41,B,CH,Linguagens e Códigos,,1,0,,,1.64831,1.90451,0.09338,66217,197,
2014,Branco,41,E,CH,Linguagens e Códigos,,,0,,,2.49188,0.36045,0.19351,39502,211,
2014,Branco,42,A,CH,Linguagens e Códigos,,25,0,,,2.79763,0.6892,0.17227,67091,197,
2014,Branco,42,B,CH,Linguagens e Códigos,,,0,,,2.07472,0.32333,0.19991,37084,211,
2014,Branco,42,B,CH,Linguagens e Códigos,,,0,,,3161.0,-118.0,159.0,12193,"223,228",
2014,Branco,43,A,CH,Linguagens e Códigos,,2,0,,,0.89558,2.01594,0.25981,38733,197,
2014,Branco,43,A,CH,Linguagens e Códigos,,,0,,,1743.0,851.0,89.0,13771,"223,228",
2014,Branco,43,D,CH,Linguagens e Códigos,,,0,,,2.49559,1.20038,0.15286,24959,211,
2014,Branco,44,D,CH,Linguagens e Códigos,,10,0,,,1.84372,1.40633,0.05687,68462,197,
2014,Branco,44,D,CH,Linguagens e Códigos,,,0,,,2.67003,1.2654,0.19197,25464,211,
2014,Branco,44,D,CH,Linguagens e Códigos,,,0,,,1044.0,-791.0,197.0,7008,"223,228",
2014,Branco,45,B,CH,Linguagens e Códigos,,,0,,,3.75148,1.8911,0.16673,30727,211,
2014,Branco,45,C,CH,Linguagens e Códigos,,,0,,,1922.0,1669.0,124.0,13311,"223,228",
2014,Branco,45,E,CH,Linguagens e Códigos,,10,0,,,1.8402,1.23224,0.15407,68887,197,
2014,Branco,46,B,CN,Linguagens e Códigos,,,0,,,1.77254,-0.2555,0.16866,11304,212,
2014,Branco,46,D,CN,Linguagens e Códigos,,,0,,,1.87807,1.47734,0.16008,8714,"224,227",
2014,Branco,46,E,CN,Linguagens e Códigos,,1,0,,,1.01975,1.85878,0.11171,48937,201,
