NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062;Q063;Q064;Q065;Q066;Q067;Q068;Q069;Q070;Q071;Q072;Q073;Q074;Q075;Q076
140000003951;2014;2;F;0;3;1;1;2013;1;1;;;;;;;;;;;;1504208;MARABA;15;PA;1;1;1;1;200;196;205;209;539;524.8;503.9;428.1;DDEDBEBCDAEABDBEEAAADEEEBBAEECDCBEDACADADCEED;DACBDDEEAAECDCECEBBCCBECBBDBBACABDDBDBEDEADAE;ADECDBABCEACCDCDBAABABDEABADDDDBCDDAEBAAEEAEB;AACBCCEDBDDBBBEBCDDBCADCDECCAAABCDCECDAEBAEAE;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB;ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD;7;120;120;100;120;60;520;G;G;J;5;D;B;A;A;A;A;A;A;A;A;A;C;A;A;A;D;A;C;4;4;;4;4;4;4;C;;;B;;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140000003952;2014;7;F;0;3;1;1;2011;1;1;;;;;;;;;;;;1502400;CASTANHAL;15;PA;1;1;1;1;200;196;205;209;521.7;601.5;548.6;492.8;DAECACECADDEBCCEAACBDEACCDBEBACCBCACADADDCDEA;AEDBAABABAEBCDCDACBCCDECEBAEBEABACDCCCEEEDDEC;DDECBBEBDDADDDCDBCABDDEADCDCACACCEEBEAC*CDACE;DCBCDCDBDBCAAEBBACDABEECDEDBDDDBCBCBCEDEACBAB;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB;ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD;7;100;120;120;100;120;560;B;C;B;5;A;B;B;A;A;D;D;D;A;D;D;B;D;A;D;D;A;A;5;5;;5;4;5;4;A;A;A;B;A;A;A;A;B;A;18;E;5;4;4;5;5;A;A;B;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
140000003953;2014;8;M;0;1;1;1;2009;1;1;;;;;;;;;;;;5300108;BRASILIA;53;DF;1;1;1;1;201;197;205;209;581.5;595;545.5;584.6;EDEDEBBAEEADDBCCCECAEBEDDDEDBCECCBEBDCDCDEADA;ADECECBACECEABBCDCBDECAABBDEDEDAABADADBCCDDDD;BDECABEBCEBADDEBBECAEECABDCBBCCCCAACCCCBCEEBB;EBBDDCEEEDEACBDCAADBBCEDEECCEBCABCCCCEDCADBCC;1;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB;ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD;7;160;40;40;160;120;520;I;B;H;5;A;B;B;A;A;B;D;A;B;D;A;C;A;D;D;D;B;A;5;4;;2;5;5;5;B;A;A;C;A;A;A;A;B;A;19;E;4;1;4;5;4;A;B;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003954;2014;6;M;0;2;1;1;2010;1;1;;;;;;;;;;;;3106200;BELO HORIZONTE;31;MG;1;1;1;1;200;196;206;210;624;653.3;618.6;634.3;DEEDCCCBEEADCCAECAACAEEBBACCBDEEDBDAADAEDCDEA;ACCDBABBAADBADCCAEACCAECDECEBBEACDBACEEDEADEC;ECEADBACDCBCBCAEAEDDCBAEDDCCCBCEBABDEEBAADBCB;EDAABDCCECCEEABBABABEEDAADACEACCABDADABEDBEBB;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;160;140;120;180;140;740;I;E;E;4;D;B;B;A;A;A;A;B;A;D;A;C;A;D;D;D;A;A;4;4;;5;5;5;5;B;A;A;B;A;A;A;A;B;A;15;D;5;0;5;5;5;A;A;A;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003955;2014;11;M;0;1;1;1;2004;1;1;;;;;;;;;;;;2607901;JABOATAO DOS GUARARAPES;26;PE;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;E;E;B;3;A;B;A;A;A;A;D;A;A;D;A;A;A;D;D;D;A;B;4;3;;5;5;5;5;B;A;A;B;A;A;A;B;B;A;18;D;5;5;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003956;2014;10;F;1;3;1;1;2006;1;1;;;;;;;;;;;;2927408;SALVADOR;29;BA;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;C;C;C;2;D;B;A;A;D;A;D;A;A;A;D;B;A;D;D;D;A;B;5;5;;5;5;5;5;B;A;C;B;A;A;A;A;A;A;19;D;5;5;5;5;5;B;B;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003957;2014;11;F;0;3;1;1;2004;1;1;;;;;;;;;;;;2304400;FORTALEZA;23;CE;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;I;D;D;1;C;B;A;D;D;D;D;D;A;D;A;A;D;D;D;D;A;A;5;4;;5;5;5;5;F;A;A;B;A;A;A;A;B;A;18;E;4;2;5;5;5;B;B;A;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003958;2014;3;F;0;1;1;2;;1;1;4119905;PONTA GROSSA;41;PR;2;1;1;;;;;4119905;PONTA GROSSA;41;PR;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;B;B;B;5;A;B;A;A;A;D;A;A;A;D;D;A;D;D;D;D;A;A;5;5;;5;1;5;2;C;A;A;F;A;A;A;B;B;A;17;B;2;0;5;5;5;A;B;B;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003959;2014;8;F;1;3;1;1;2013;1;2;;;;;;;;;;;;2800308;ARACAJU;28;SE;1;1;1;1;200;196;204;208;458.6;539.9;390;475.5;AAABAEDEDEDDEBAEABCECAEBDAAADEDDEDADDCDBEEDCA;CAEAAABECAEBECECEAACCCEEADEEAEDAABADDDEDCADCA;BDCEBBDCDCBBEBBADEEACBECABBACBBCACBBACBACDBCB;AECEEBBCADBEBCACCBADCDCDBCECDBAEABADBADBBDEBB;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;80;80;80;100;80;420;B;D;E;2;D;B;A;D;D;D;D;D;A;D;D;A;D;D;D;D;A;A;5;5;;5;5;5;5;B;A;A;E;B;A;A;A;A;A;18;D;4;2;3;3;3;A;A;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003960;2014;3;M;0;3;1;1;2013;1;1;;;;;;;;;;;;3103504;ARAGUARI;31;MG;1;1;1;1;201;197;206;210;511.2;589.3;530.2;602.6;CDEACECDDACDADBADACBAEBECEBCCBDAEADBBBADCEBAE;ADECEBBACECAABABEABDCDAEEBADEAAACEACADBBADEDD;CADCDBECDCBCACDACDDCAADDBDCEEBCDCBABECEEBABBA;ADCAEBCCDCEAEECBCBBAACDACBDEEBBEABDADACBDBEBD;1;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;160;120;120;120;40;560;F;F;F;5;A;B;B;B;D;B;A;A;A;A;A;C;A;D;D;A;A;A;5;5;;5;3;5;1;A;A;A;B;A;A;A;A;B;A;16;C;5;0;3;5;5;B;B;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003961;2014;6;F;0;3;1;1;2010;1;1;;;;;;;;;;;;5107909;SINOP;51;MT;1;1;1;1;200;196;203;207;479.5;526;475.1;458.2;BAEBBEBECDABCCDEEDAADBAECDADECBAEEDACDBDADDBC;DABDAABEAAEBDECCAEBAAAECDAAEA.ADBAEEDBCCDADAC;EEDADCCEADBDCBCCBBBEAEAADBEBBACDCBBEBEEBBEABE;EDDEAECEEABEBDBDAAEEAEBEEDEEBBCAABCCDDAABCDCE;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;80;80;60;60;0;280;B;B;B;3;A;B;A;A;A;A;A;A;A;A;D;A;D;A;D;D;A;C;5;5;;5;5;5;5;B;;;B;;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140000003962;2014;4;F;0;3;1;1;2013;1;1;;;;;;;;;;;;3170206;UBERLANDIA;31;MG;1;1;1;1;199;195;203;207;500.2;555.1;534.6;376.5;ABDBDBDACACDDEABCBADDCCDDEABDACCEECBCCDDEBBCC;ECEAABABACAAEABBBACEDEBACEEEAAACDABBBADACBAEA;BCDACBCECDCDCBCBBDDCBCDADBCCBCCDAABCBCADBEACE;CAECCBBABACAAABCCADCEDCEABECACDBBECAAACEEBADE;1;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;120;80;60;120;60;440;E;D;D;4;B;B;A;A;D;A;A;A;A;D;A;C;A;D;D;D;A;A;3;5;;5;0;5;3;B;A;A;C;B;A;A;A;B;A;17;A;3;0;5;5;4;A;B;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003963;2014;1;F;0;3;1;3;;;;;;;;;;;;;;;2610707;PAULISTA;26;PE;1;1;1;1;201;197;204;208;605.6;654.2;544;573.3;EDDAABBEDEDACCDCDABDBEACADEEBEBCDEAACBAEEEEDA;EDECECAACECAABBDBAABACCBACCDABBADABCADBADADDE;DCBCDBEBDDEBDAABBEEDDEDEDCCAEDDEEAADCBCCCBCAC;CCCDDCBBDDDBBDBEDDDEADECDDCDABCDACCBBDECBCCAC;0;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;120;120;120;140;120;620;G;G;F;4;A;B;A;A;D;A;A;A;A;D;A;A;A;D;D;D;A;C;5;5;;5;0;0;0;B;;;F;;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140000003964;2014;11;F;1;3;1;1;2006;1;1;;;;;;;;;;;;1505502;PARAGOMINAS;15;PA;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;I;B;D;5;A;B;A;D;D;D;A;D;A;D;D;B;D;D;D;D;A;A;5;3;;5;5;5;0;C;C;A;B;A;A;A;A;B;B;21;D;5;5;4;5;5;B;B;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003965;2014;11;M;0;1;1;1;2004;1;1;;;;;;;;;;;;3548906;SAO CARLOS;35;SP;1;1;1;1;200;196;206;210;602.4;658.4;639.6;596;DEBACCCBEEADBCDDBBDCEEDBCDADBCCCEBDCBAADDADCA;AADDAABBBACBBDBCADAACBECCABEABEBCDDACCCDEADEC;DDACABECDCBCDCAEDDDEEDDABDCBEBCEBADDEBEADDBCE;BDCCABCCDCDDEDEACBAAEDDAEBACDBCCEDEBDABCDBDBB;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;120;120;120;120;120;600;E;G;H;5;A;B;A;A;A;C;C;A;A;D;A;C;A;A;A;D;B;B;2;1;;4;0;0;0;B;A;A;B;A;A;B;B;B;B;16;E;2;0;5;5;5;A;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003966;2014;9;F;0;3;1;1;2008;1;1;;;;;;;;;;;;2611606;RECIFE;26;PE;1;1;1;1;202;198;206;210;419;383.9;338.5;418.6;CBCBCBCBCBCBCBCAEBDACAAEBDECADCBACDEBAEEDDCBA;ABCDECDEABCCDEEBCDEACDBEBCDACDEDEDEDEDEDEDEDE;BBEEABCDEEDCBACABCDECBCDCBAEDCEDCBABCDEDCBABB;EEEEEEEEEEEEEEEDDDDDDDDDDDDDDDCCCCCCCCCCCCCCC;1;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;100;80;100;100;60;440;B;B;B;2;D;B;D;D;D;A;D;D;A;D;D;B;A;D;D;D;A;A;4;4;;5;3;5;2;D;A;A;B;A;A;A;A;B;B;21;D;2;0;5;5;4;A;B;B;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003967;2014;11;M;0;3;1;1;2004;1;1;;;;;;;;;;;;2611606;RECIFE;26;PE;1;1;1;1;201;197;203;207;498.2;640.9;661.4;394.3;EEDABADDDEEEBDDCECCDDACDDDBEBDEACEDCBDCCCDDCD;ADDCECACCECACBBCBCABABAEBAEEBCDABEBCACBAAADDB;ACEECBDBCDCEEBCEBCEBACAEDCCDEDCCABBCBCDABBADD;EEEEEEEEEEEEEEEDDDDDDDDDDDDDDDDEDEDEDEDEDEDED;1;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;160;160;140;160;80;700;E;E;B;1;C;B;A;A;D;A;D;D;A;D;D;A;A;D;D;D;A;A;5;5;;5;5;5;5;B;A;B;B;B;A;A;A;B;A;18;D;0;0;5;5;5;A;B;B;B;A;A;B;;;;;;;;;;;;;;;;;;;;;;;
140000003968;2014;14;F;2;1;1;1;2004;1;1;;;;;;;;;;;;3522208;ITAPECERICA DA SERRA;35;SP;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;B;B;A;3;D;B;A;D;D;D;D;D;A;D;D;A;D;D;D;D;A;B;5;5;;5;5;5;5;D;B;A;C;A;A;A;A;A;A;18;E;1;5;1;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003969;2014;3;M;0;3;1;1;2013;1;1;;;;;;;;;;;;2704302;MACEIO;27;AL;1;1;1;1;199;195;203;207;499.9;527.1;502.1;414.7;BADDADEACABCCAEEABDEDCEEACDABECADBAEADDBCAEDC;ECBDAEABDEADBECBABCEADCEDADECAAEADADBDCBDEEAB;BADADBCAEDEBEACDBADEACAAECCBEDCEABCDEEADBBDDA;CBCEABADBBEDCDAEACACEADABEADEDCADBACBCBCCADCE;1;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;100;120;100;80;60;460;I;C;F;4;B;B;C;A;D;A;A;A;A;D;D;C;A;D;A;D;A;A;3;5;;4;1;3;2;B;A;A;B;A;A;A;A;B;A;17;B;5;0;5;5;4;B;B;B;B;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003970;2014;1;F;0;3;1;3;;;;;;;;;;;;;;;3201308;CARIACICA;32;ES;1;1;1;1;199;195;206;210;539.9;510.7;495.2;407.1;ABCDECCDCBDCEACCEABEBBBEADBCECDBEBCEBCEDEADCB;ECEDEDADAEABCDEBBCAEAADCACDDACCBBCBDABADEBCDB;BACEBBBCECECECEEABDBECEDBECBCACCEAABCDBDEBBDD;BACBBCCBDDCADCEEBEBCDDCBADBECCBCAADBCADECBBCA;1;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;120;120;120;120;120;600;C;H;F;2;A;B;A;A;D;C;D;A;B;D;D;C;A;D;D;D;B;C;5;4;;4;4;3;3;C;;;F;;;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140000003971;2014;4;M;0;1;1;1;2012;2;1;;;;;;;;;;;;3170206;UBERLANDIA;31;MG;1;1;1;1;201;197;206;210;671.8;661.6;552.4;670.9;DDEDDBCBDDDEDDDECCCDBABDEDEEBCBECBABDCDAEEEDB;ADECECBCCECAABBEBABBADABBEADEBAAAACCADBADADDE;CADBCBACDCACDCABDDDCDEEABDCBABCCBAACEAAABDBDB;DCDBEECCDCCADBCBEBCABBDACBDEECCDDBAADADEEBECB;0;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;160;120;120;120;140;660;G;G;Q;4;A;B;C;B;A;B;B;A;A;D;B;B;B;B;A;D;B;C;5;1;;4;5;0;5;B;;;B;;;B;B;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140000003972;2014;5;F;0;0;1;1;2011;2;1;;;;;;;;;;;;3550308;SAO PAULO;35;SP;1;1;1;1;199;195;206;210;713.6;688.8;674.8;826.5;ADADBEDCBCDCBDCEAEBEDCBEDEADDBBBBBEBABADDACDC;ECACADADECACBBECBACEADBCDDAECAACDEEDCDBABABCA;CDACABDCDCBCDCAEAEDBCBAABDCBECCECABDEBEADDBBB;DCDACDCCDEADEAEADBEBBBDACACDBCBBCEAEBABABBECB;0;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;180;200;200;200;180;960;E;G;H;5;B;B;B;A;D;B;A;B;A;D;A;C;A;A;D;D;B;B;4;2;;5;0;5;5;C;A;C;B;A;C;B;A;B;A;16;B;5;0;2;3;1;B;A;B;A;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003973;2014;7;M;0;3;1;1;2013;2;2;;;;;;;;;;;;3550308;SAO PAULO;35;SP;1;1;0;0;202;198;203;207;435;564.6;;;CBAEDDCBEDBD.CCAEBBBCDDDCACACECABADABECADCBED;ADDBAACDEAEBBAAAABAEEEDEBDCAAADDCBBCDDAECACCA;.............................................;.............................................;1;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;;;6;0;0;0;0;0;0;D;E;D;3;A;B;B;A;A;A;A;A;A;D;A;A;A;A;D;D;A;A;4;3;;4;5;5;5;B;A;A;D;A;B;A;A;B;A;17;C;5;3;5;5;5;A;B;A;B;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003974;2014;8;F;1;3;1;1;2008;1;1;;;;;;;;;;;;1702109;ARAGUAINA;17;TO;1;1;1;1;201;197;205;209;553.9;599.8;549.1;491.4;BDECDBCADEBEDBCAEACDEEACBDEEECDCEBAEDCBECEACA;ADECCCBCCACAABBEAACBCACEBBEEDBAABCADAEBECDCBE;BEADBCEACEADBDCABADBDCCABAEECCDBCAEABCABCBEBB;CABBDCEDEDCACBCBAEDCBCEADEBDDCDADCCACEBEBDECC;1;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB;ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD;7;120;120;160;120;100;620;E;G;B;2;C;B;A;D;D;D;D;D;A;D;D;B;D;D;D;D;A;A;4;3;;5;2;5;2;B;A;A;B;A;A;A;A;B;B;19;E;0;4;5;4;5;A;B;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000003975;2014;12;M;1;1;1;1;2004;1;1;;;;;;;;;;;;3171204;VESPASIANO;31;MG;1;1;1;1;199;195;203;207;536.3;554.3;456;473.1;DEDDAACCDAECEEEAEEEEDEEEDEAEDDCEEEEEDBDDDDACA;EEDBBAADEBAABAEDAECAAEBBBAEAEDEAECEDCCCAAEEAB;EEEECDABAACEECDECADECCADEBCBEACAAADCECEAAEDDD;ABBAEDBEABADDDBACCDEBAAABCADDCACABCEBCABCCECD;1;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;80;80;80;40;40;320;B;B;F;3;D;B;B;A;D;B;B;A;A;D;A;B;A;D;A;D;A;A;5;5;;5;5;5;5;D;B;A;B;A;A;A;A;A;A;15;A;5;5;0;0;0;B;B;B;B;B;A;B;;;;;;;;;;;;;;;;;;;;;;;
140000003976;2014;8;M;0;3;1;1;2010;1;1;;;;;;;;;;;;5002704;CAMPO GRANDE;50;MS;1;1;1;1;202;198;204;208;355.9;525.5;418.1;427.2;DEEDDBADEBEDACBDCDBDBBECDCCBDAADECDCBCDCEAADB;BECDAAABEACBBDCEBEDBCACEBECDEADCCCAADDAEADEAE;CCCADEDEBAECDCACBACADDBCAECDBCCEAAAEACABDAACB;DDEEACBCCBBDDDAACCEDBCBDABCDADBBCBEBEBBDCEDDA;0;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;80;100;120;100;60;460;I;I;B;3;C;B;A;A;D;A;A;A;A;D;A;A;A;D;D;D;D;A;5;5;;5;5;5;5;E;A;A;C;A;A;A;A;A;A;21;D;3;5;5;5;5;A;B;B;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000003977;2014;11;F;0;3;1;1;2004;1;1;;;;;;;;;;;;3550308;SAO PAULO;35;SP;1;1;1;1;202;198;204;208;451.1;509.2;433.4;375.1;DBEABDCDEEEEACCBDDBECDEECDDDBBCCAAABADCEECDBE;CEBBEAEABADADDABDDCEDEEAAEDDADCAEDACAABBDCCCE;DDDBDCECEEEDBEAEBECAEBBDAECACBBBEAEEEDBDBEEAC;CAACDEDBCDCAACAABECBCEADDAECADAEEADEABDDACAEB;1;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;160;120;120;80;60;540;D;D;D;5;C;B;B;A;A;A;D;A;A;D;A;A;A;A;A;D;A;A;5;3;5;5;5;5;5;H;A;A;A;;;A;A;A;A;15;E;5;4;4;4;5;B;B;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
